category_path,prices,stock,active,variants,tags,avg_rating,images,legacy
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 138.79, ""vat_rate"": 23}]","{""total"": 404, ""reserved"": 1, ""warehouses"": {""WARSAW"": 202, ""NY"": 202}}",1,"[{""sku"": ""BET-0630-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 50}, {""sku"": ""BET-0630-1"", ""color"": ""Black"", ""size"": ""XS"", ""stock"": 2}, {""sku"": ""BET-0630-2"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 32}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",3.29,"[""https://beta-fashion.com/images/product-630-1.jpg"", ""https://beta-fashion.com/images/product-630-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 142.46, ""vat_rate"": 19}]","{""total"": 456, ""reserved"": 10, ""warehouses"": {""WARSAW"": 228, ""NY"": 228}}",0,"[{""sku"": ""BET-0631-0"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 98}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""casual""]",3.61,"[""https://beta-fashion.com/images/product-631-1.jpg"", ""https://beta-fashion.com/images/product-631-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 28.13, ""vat_rate"": 23}]","{""total"": 156, ""reserved"": 34, ""warehouses"": {""WARSAW"": 78, ""NY"": 78}}",0,"[{""sku"": ""BET-0632-0"", ""color"": ""Black"", ""size"": ""XS"", ""stock"": 14}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""fashion""]",4.02,"[""https://beta-fashion.com/images/product-632-1.jpg"", ""https://beta-fashion.com/images/product-632-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 229.36, ""vat_rate"": 0}]","{""total"": 136, ""reserved"": 27, ""warehouses"": {""WARSAW"": 68, ""NY"": 68}}",0,"[{""sku"": ""BET-0633-0"", ""color"": ""Blue"", ""size"": ""M"", ""stock"": 84}, {""sku"": ""BET-0633-1"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 88}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""casual""]",3.98,"[""https://beta-fashion.com/images/product-633-1.jpg"", ""https://beta-fashion.com/images/product-633-2.jpg""]",1
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 239.77, ""vat_rate"": 19}]","{""total"": 202, ""reserved"": 4, ""warehouses"": {""WARSAW"": 101, ""NY"": 101}}",0,"[{""sku"": ""BET-0634-0"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 47}, {""sku"": ""BET-0634-1"", ""color"": ""White"", ""size"": ""XS"", ""stock"": 78}, {""sku"": ""BET-0634-2"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 55}]","[""dresses"", ""Dresses"", ""DRESSES"", ""fashion""]",4.36,"[""https://beta-fashion.com/images/product-634-1.jpg"", ""https://beta-fashion.com/images/product-634-2.jpg""]",1
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 207.13, ""vat_rate"": 19}]","{""total"": 468, ""reserved"": 13, ""warehouses"": {""WARSAW"": 234, ""NY"": 234}}",0,"[{""sku"": ""BET-0635-0"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 48}, {""sku"": ""BET-0635-1"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 10}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",4.56,"[""https://beta-fashion.com/images/product-635-1.jpg"", ""https://beta-fashion.com/images/product-635-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 106.79, ""vat_rate"": 23}]","{""total"": 427, ""reserved"": 61, ""warehouses"": {""WARSAW"": 213, ""NY"": 214}}",0,"[{""sku"": ""BET-0636-0"", ""color"": ""White"", ""size"": ""XL"", ""stock"": 55}]","[""jackets"", ""Jackets"", ""JACKETS"", ""fashion""]",3.18,"[""https://beta-fashion.com/images/product-636-1.jpg"", ""https://beta-fashion.com/images/product-636-2.jpg""]",1
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 97.86, ""vat_rate"": 19}]","{""total"": 237, ""reserved"": 30, ""warehouses"": {""WARSAW"": 118, ""NY"": 119}}",1,"[{""sku"": ""BET-0637-0"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 82}, {""sku"": ""BET-0637-1"", ""color"": ""Green"", ""size"": ""S"", ""stock"": 84}, {""sku"": ""BET-0637-2"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 54}]","[""jackets"", ""Jackets"", ""JACKETS"", ""casual""]",4.06,"[""https://beta-fashion.com/images/product-637-1.jpg"", ""https://beta-fashion.com/images/product-637-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 151.53, ""vat_rate"": 19}]","{""total"": 289, ""reserved"": 28, ""warehouses"": {""WARSAW"": 144, ""NY"": 145}}",0,"[{""sku"": ""BET-0638-0"", ""color"": ""White"", ""size"": ""S"", ""stock"": 47}, {""sku"": ""BET-0638-1"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 3}, {""sku"": ""BET-0638-2"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 61}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",3.12,"[""https://beta-fashion.com/images/product-638-1.jpg"", ""https://beta-fashion.com/images/product-638-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 84.25, ""vat_rate"": 0}]","{""total"": 447, ""reserved"": 70, ""warehouses"": {""WARSAW"": 223, ""NY"": 224}}",0,"[{""sku"": ""BET-0639-0"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 29}, {""sku"": ""BET-0639-1"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 18}]","[""jeans"", ""Jeans"", ""JEANS"", ""sale""]",3.75,"[""https://beta-fashion.com/images/product-639-1.jpg"", ""https://beta-fashion.com/images/product-639-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 27.71, ""vat_rate"": 0}]","{""total"": 359, ""reserved"": 74, ""warehouses"": {""WARSAW"": 179, ""NY"": 180}}",0,"[{""sku"": ""BET-0640-0"", ""color"": ""Navy"", ""size"": ""XL"", ""stock"": 21}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",3.73,"[""https://beta-fashion.com/images/product-640-1.jpg"", ""https://beta-fashion.com/images/product-640-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 17.93, ""vat_rate"": 19}]","{""total"": 96, ""reserved"": 24, ""warehouses"": {""WARSAW"": 48, ""NY"": 48}}",1,"[{""sku"": ""BET-0641-0"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 18}]","[""dresses"", ""Dresses"", ""DRESSES"", ""fashion""]",3.82,"[""https://beta-fashion.com/images/product-641-1.jpg"", ""https://beta-fashion.com/images/product-641-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 178.38, ""vat_rate"": 19}]","{""total"": 76, ""reserved"": 4, ""warehouses"": {""WARSAW"": 38, ""NY"": 38}}",0,"[{""sku"": ""BET-0642-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 97}]","[""jeans"", ""Jeans"", ""JEANS"", ""new""]",3.02,"[""https://beta-fashion.com/images/product-642-1.jpg"", ""https://beta-fashion.com/images/product-642-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 182.18, ""vat_rate"": 19}]","{""total"": 490, ""reserved"": 73, ""warehouses"": {""WARSAW"": 245, ""NY"": 245}}",0,"[{""sku"": ""BET-0643-0"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 30}, {""sku"": ""BET-0643-1"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 35}, {""sku"": ""BET-0643-2"", ""color"": ""White"", ""size"": ""XL"", ""stock"": 49}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",3.8,"[""https://beta-fashion.com/images/product-643-1.jpg"", ""https://beta-fashion.com/images/product-643-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 58.17, ""vat_rate"": 23}]","{""total"": 306, ""reserved"": 9, ""warehouses"": {""WARSAW"": 153, ""NY"": 153}}",0,"[{""sku"": ""BET-0644-0"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 41}, {""sku"": ""BET-0644-1"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 22}, {""sku"": ""BET-0644-2"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 83}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""casual""]",3.54,"[""https://beta-fashion.com/images/product-644-1.jpg"", ""https://beta-fashion.com/images/product-644-2.jpg""]",1
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 156.75, ""vat_rate"": 19}]","{""total"": 34, ""reserved"": 3, ""warehouses"": {""WARSAW"": 17, ""NY"": 17}}",1,"[{""sku"": ""BET-0645-0"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 14}, {""sku"": ""BET-0645-1"", ""color"": ""White"", ""size"": ""S"", ""stock"": 77}]","[""dresses"", ""Dresses"", ""DRESSES"", ""sale""]",3.38,"[""https://beta-fashion.com/images/product-645-1.jpg"", ""https://beta-fashion.com/images/product-645-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 78.25, ""vat_rate"": 23}]","{""total"": 309, ""reserved"": 5, ""warehouses"": {""WARSAW"": 154, ""NY"": 155}}",1,"[{""sku"": ""BET-0646-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 7}, {""sku"": ""BET-0646-1"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 40}, {""sku"": ""BET-0646-2"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 97}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",4.0,"[""https://beta-fashion.com/images/product-646-1.jpg"", ""https://beta-fashion.com/images/product-646-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 98.62, ""vat_rate"": 0}]","{""total"": 379, ""reserved"": 12, ""warehouses"": {""WARSAW"": 189, ""NY"": 190}}",0,"[{""sku"": ""BET-0647-0"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 65}, {""sku"": ""BET-0647-1"", ""color"": ""White"", ""size"": ""XL"", ""stock"": 100}]","[""jeans"", ""Jeans"", ""JEANS"", ""new""]",4.17,"[""https://beta-fashion.com/images/product-647-1.jpg"", ""https://beta-fashion.com/images/product-647-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 219.17, ""vat_rate"": 0}]","{""total"": 168, ""reserved"": 10, ""warehouses"": {""WARSAW"": 84, ""NY"": 84}}",0,"[{""sku"": ""BET-0648-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 81}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.77,"[""https://beta-fashion.com/images/product-648-1.jpg"", ""https://beta-fashion.com/images/product-648-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 136.33, ""vat_rate"": 23}]","{""total"": 331, ""reserved"": 66, ""warehouses"": {""WARSAW"": 165, ""NY"": 166}}",0,"[{""sku"": ""BET-0649-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 44}, {""sku"": ""BET-0649-1"", ""color"": ""Red"", ""size"": ""M"", ""stock"": 80}]","[""jackets"", ""Jackets"", ""JACKETS"", ""casual""]",4.78,"[""https://beta-fashion.com/images/product-649-1.jpg"", ""https://beta-fashion.com/images/product-649-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 249.3, ""vat_rate"": 23}]","{""total"": 58, ""reserved"": 2, ""warehouses"": {""WARSAW"": 29, ""NY"": 29}}",1,"[{""sku"": ""BET-0650-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 2}, {""sku"": ""BET-0650-1"", ""color"": ""Blue"", ""size"": ""M"", ""stock"": 71}, {""sku"": ""BET-0650-2"", ""color"": ""White"", ""size"": ""L"", ""stock"": 13}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""casual""]",3.34,"[""https://beta-fashion.com/images/product-650-1.jpg"", ""https://beta-fashion.com/images/product-650-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 80.83, ""vat_rate"": 19}]","{""total"": 200, ""reserved"": 5, ""warehouses"": {""WARSAW"": 100, ""NY"": 100}}",1,"[{""sku"": ""BET-0651-0"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 99}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",4.97,"[""https://beta-fashion.com/images/product-651-1.jpg"", ""https://beta-fashion.com/images/product-651-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 232.18, ""vat_rate"": 0}]","{""total"": 311, ""reserved"": 62, ""warehouses"": {""WARSAW"": 155, ""NY"": 156}}",0,"[{""sku"": ""BET-0652-0"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 52}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",3.88,"[""https://beta-fashion.com/images/product-652-1.jpg"", ""https://beta-fashion.com/images/product-652-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 34.62, ""vat_rate"": 19}]","{""total"": 279, ""reserved"": 57, ""warehouses"": {""WARSAW"": 139, ""NY"": 140}}",0,"[{""sku"": ""BET-0653-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 83}, {""sku"": ""BET-0653-1"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 32}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""sale""]",4.71,"[""https://beta-fashion.com/images/product-653-1.jpg"", ""https://beta-fashion.com/images/product-653-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 148.98, ""vat_rate"": 0}]","{""total"": 134, ""reserved"": 24, ""warehouses"": {""WARSAW"": 67, ""NY"": 67}}",0,"[{""sku"": ""BET-0654-0"", ""color"": ""White"", ""size"": ""M"", ""stock"": 60}, {""sku"": ""BET-0654-1"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 69}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",3.17,"[""https://beta-fashion.com/images/product-654-1.jpg"", ""https://beta-fashion.com/images/product-654-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 61.88, ""vat_rate"": 19}]","{""total"": 53, ""reserved"": 5, ""warehouses"": {""WARSAW"": 26, ""NY"": 27}}",0,"[{""sku"": ""BET-0655-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 90}, {""sku"": ""BET-0655-1"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 36}]","[""dresses"", ""Dresses"", ""DRESSES"", ""casual""]",4.09,"[""https://beta-fashion.com/images/product-655-1.jpg"", ""https://beta-fashion.com/images/product-655-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 65.17, ""vat_rate"": 23}]","{""total"": 36, ""reserved"": 9, ""warehouses"": {""WARSAW"": 18, ""NY"": 18}}",0,"[{""sku"": ""BET-0656-0"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 56}, {""sku"": ""BET-0656-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 7}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""new""]",4.91,"[""https://beta-fashion.com/images/product-656-1.jpg"", ""https://beta-fashion.com/images/product-656-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 164.39, ""vat_rate"": 0}]","{""total"": 92, ""reserved"": 2, ""warehouses"": {""WARSAW"": 46, ""NY"": 46}}",1,"[{""sku"": ""BET-0657-0"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 39}, {""sku"": ""BET-0657-1"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 68}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",3.37,"[""https://beta-fashion.com/images/product-657-1.jpg"", ""https://beta-fashion.com/images/product-657-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 95.37, ""vat_rate"": 19}]","{""total"": 104, ""reserved"": 6, ""warehouses"": {""WARSAW"": 52, ""NY"": 52}}",1,"[{""sku"": ""BET-0658-0"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 61}, {""sku"": ""BET-0658-1"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 56}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""fashion""]",4.65,"[""https://beta-fashion.com/images/product-658-1.jpg"", ""https://beta-fashion.com/images/product-658-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 184.84, ""vat_rate"": 23}]","{""total"": 335, ""reserved"": 18, ""warehouses"": {""WARSAW"": 167, ""NY"": 168}}",0,"[{""sku"": ""BET-0659-0"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 20}, {""sku"": ""BET-0659-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 64}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""fashion""]",4.58,"[""https://beta-fashion.com/images/product-659-1.jpg"", ""https://beta-fashion.com/images/product-659-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 184.74, ""vat_rate"": 19}]","{""total"": 446, ""reserved"": 16, ""warehouses"": {""WARSAW"": 223, ""NY"": 223}}",1,"[{""sku"": ""BET-0660-0"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 75}, {""sku"": ""BET-0660-1"", ""color"": ""White"", ""size"": ""XS"", ""stock"": 28}, {""sku"": ""BET-0660-2"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 90}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",3.43,"[""https://beta-fashion.com/images/product-660-1.jpg"", ""https://beta-fashion.com/images/product-660-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 150.56, ""vat_rate"": 0}]","{""total"": 209, ""reserved"": 52, ""warehouses"": {""WARSAW"": 104, ""NY"": 105}}",1,"[{""sku"": ""BET-0661-0"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 40}, {""sku"": ""BET-0661-1"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 64}]","[""tops"", ""Tops"", ""TOPS"", ""casual""]",3.82,"[""https://beta-fashion.com/images/product-661-1.jpg"", ""https://beta-fashion.com/images/product-661-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 243.91, ""vat_rate"": 19}]","{""total"": 78, ""reserved"": 5, ""warehouses"": {""WARSAW"": 39, ""NY"": 39}}",1,"[{""sku"": ""BET-0662-0"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 23}, {""sku"": ""BET-0662-1"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 56}]","[""jeans"", ""Jeans"", ""JEANS"", ""casual""]",4.69,"[""https://beta-fashion.com/images/product-662-1.jpg"", ""https://beta-fashion.com/images/product-662-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 160.79, ""vat_rate"": 0}]","{""total"": 64, ""reserved"": 3, ""warehouses"": {""WARSAW"": 32, ""NY"": 32}}",1,"[{""sku"": ""BET-0663-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 53}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.5,"[""https://beta-fashion.com/images/product-663-1.jpg"", ""https://beta-fashion.com/images/product-663-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 119.36, ""vat_rate"": 23}]","{""total"": 432, ""reserved"": 4, ""warehouses"": {""WARSAW"": 216, ""NY"": 216}}",0,"[{""sku"": ""BET-0664-0"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 28}, {""sku"": ""BET-0664-1"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 71}, {""sku"": ""BET-0664-2"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 26}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""casual""]",3.7,"[""https://beta-fashion.com/images/product-664-1.jpg"", ""https://beta-fashion.com/images/product-664-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 180.4, ""vat_rate"": 23}]","{""total"": 222, ""reserved"": 0, ""warehouses"": {""WARSAW"": 111, ""NY"": 111}}",1,"[{""sku"": ""BET-0665-0"", ""color"": ""Grey"", ""size"": ""XL"", ""stock"": 37}, {""sku"": ""BET-0665-1"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 34}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""fashion""]",4.35,"[""https://beta-fashion.com/images/product-665-1.jpg"", ""https://beta-fashion.com/images/product-665-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 18.65, ""vat_rate"": 0}]","{""total"": 424, ""reserved"": 47, ""warehouses"": {""WARSAW"": 212, ""NY"": 212}}",0,"[{""sku"": ""BET-0666-0"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 22}, {""sku"": ""BET-0666-1"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 72}, {""sku"": ""BET-0666-2"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 79}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""casual""]",4.6,"[""https://beta-fashion.com/images/product-666-1.jpg"", ""https://beta-fashion.com/images/product-666-2.jpg""]",1
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 106.75, ""vat_rate"": 23}]","{""total"": 108, ""reserved"": 12, ""warehouses"": {""WARSAW"": 54, ""NY"": 54}}",1,"[{""sku"": ""BET-0667-0"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 30}, {""sku"": ""BET-0667-1"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 17}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.69,"[""https://beta-fashion.com/images/product-667-1.jpg"", ""https://beta-fashion.com/images/product-667-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 62.88, ""vat_rate"": 0}]","{""total"": 33, ""reserved"": 6, ""warehouses"": {""WARSAW"": 16, ""NY"": 17}}",1,"[{""sku"": ""BET-0668-0"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 80}]","[""caps"", ""Caps"", ""CAPS"", ""sale""]",3.05,"[""https://beta-fashion.com/images/product-668-1.jpg"", ""https://beta-fashion.com/images/product-668-2.jpg""]",0
